stop_id,stop_name,stop_lat,stop_lon
2126,Sharon Av & Hook Rd             ,39.898688,-75.266399
2062,Elwyn Institute                 ,39.914778,-75.415198
8352,South Gulph & Henderson Rds,40.076575,-75.353462
8523,Henry Av & Gates St,40.040185,-75.214042
22871,Verree Rd & Tustin St - MBFS,40.083019,-75.063797
12391,Ridge Pk & Ash La - MBNS,40.091992,-75.276982
22766,Roosevelt Blvd & Hornig Rd,40.112499,-74.990809
22768,Roosevelt Blvd & Conwell Av,40.08918,-75.021063
22770,Roosevelt Blvd & Bowler St,40.086155,-75.023979
23638,Huntingdon Pk & Philmont Av - FS,40.119472,-75.067195
23640,Huntingdon Pk & Buck Rd,40.128275,-75.062108
23641,Bellevue Av & Lincoln Hwy - FS,40.158399,-74.912102
23643,Old Lincoln Rd & Glenn Av,40.156666,-74.920381
23645,Old Lincoln & Rising Sun E ,40.155249,-74.929794
23649,Huntingdon Pk & Tomlinson Rd,40.133228,-75.061833
11468,Oregon Av & 4th St - FS,39.91454,-75.154851
23652,James Wy & Jaymor Rd,40.166297,-75.052472
23654,2nd St Pk & Madison Av - FS,40.167345,-75.045677
23656,2nd St Pk & Knowles Av,40.171121,-75.044664
466,Central and Cottman Avs         ,40.065242,-75.090143
1005,BUSTLETON & VERREE              ,40.108467,-75.02635
1035,Frankford Transportation Center ,40.023311,-75.077221
1060,Township Line Rd & Cadwalader Av,40.081171,-75.116804
1218,7th and Spring Garden Sts       ,39.961456,-75.149817
1252,FRONT ERIE                      ,40.007654,-75.127537
1289,Broad & Ellsworth,39.9367,-75.166962
2091,Lawrence Rd & Canterbury Dr - FS,39.969122,-75.347647
2307,Eagleview Blvd & Mukolian Dr,40.051043,-75.663465
2309,Uwchlan Av & Gordon Dr,40.062239,-75.651863
2311,Rt 100 & Marchwood Blvd         ,40.049948,-75.636122
2166,Jackson & State Sts - Media      ,39.918075,-75.389277
2217,9th St & Highland Av - Chester,39.836006,-75.39482
2253,BROAD & CHESNUT,39.950742,-75.16449
2290,Lincoln Court Shopping Center   ,40.040777,-75.541164
9941,MacDade Blvd & Gardner Av,39.904005,-75.294369
9949,MacDade Blvd & Knowles Av,39.902033,-75.298587
17995,Torresdale Av & Adams Av ,40.006687,-75.08806
18115,4th St & Christian St,39.936869,-75.150232
18117,Washington Av & 3rd St,39.933948,-75.149287
18119,Moyamensing Av & Federal St,39.93293,-75.148783
18121,Moyamensing Av & Reed St,39.930603,-75.149985
18123,Moyamensing Av & Tasker St,39.92815,-75.150703
18125,Moyamensing Av & Moore St,39.925787,-75.151633
18127,Moyamensing Av & McKean St,39.92338,-75.152575
18129,4th St & Jackson St,39.921053,-75.153764
18132,4rh St & Porter St,39.917306,-75.154546
18134,Erie Av & J St ,40.005515,-75.107267
18771,West Chester Pk & Opp Teikoku Rest,39.970651,-75.470537
18824,West Chester Pk & Cedar La - FS,39.965407,-75.278591
18828,West Chester Pk & State Rd - FS,39.963844,-75.269972
18831,Robbins St & Langdon St,40.041871,-75.0853
18838,Moreland Rd & Easton Rd,40.141468,-75.117273
16737,Rising Sun Av & Adams Av - MBFS,40.037872,-75.111992
18839,Lancaster Av & City Av,39.988646,-75.25427
18841,Green Ln & Ridge Av,40.033852,-75.216071
18843,Magnolia Av Station,39.919258,-75.286797
18845,Shisler Av Stn,39.923501,-75.290106
18846,Drexel Manor Station,39.942134,-75.296505
18847,West Chester Pike & North Lynn Blvd,39.966259,-75.281885
18848,North Lynn Blvd & Cloverdale Av,39.968385,-75.282896
18849,North Lynn Blvd & Wadas Av,39.969662,-75.283827
18851,North Lynn Blvd & Township Line Rd,39.972306,-75.285758
18852,Earlington Rd & Bennington Rd,39.973227,-75.28728
18853,Earlington Rd & Covington Rd - FS,39.974826,-75.288269
18855,Earlington Rd & Devon Rd - FS,39.977844,-75.290284
18856,Earlington Rd & Sagamore Rd,39.982346,-75.293228
20303,Melrose Av & 17th St,39.86419,-75.355575
20305,Melrose Av & 19th St,39.865887,-75.356694
20308,Melrose Av & 22nd St,39.868324,-75.358602
20310,MacDade Blvd & Bullens La,39.871052,-75.353728
20315,MacDade Blvd & Virginia Av,39.883454,-75.335582
20318,MacDade Blvd & Morton Av - FS,39.88636,-75.330917
20320,MacDade Blvd & Monta Vista Av,39.888044,-75.328237
20325,MacDade Blvd & Swarthmore Av,39.892661,-75.320927
20328,MacDade Blvd & Sutton Av,39.894889,-75.317313
20330,MacDade Blvd & Maple Av,39.896349,-75.313664
20333,MacDade Blvd & Holmes Rd,39.898317,-75.308374
20340,MacDade Blvd & Ashland Av,39.90486,-75.292255
20343,MacDade Blvd & Oak La,39.907495,-75.286632
20348,MacDade Blvd & Sharon Av - FS,39.912115,-75.276154
20350,MacDade Blvd & Lincoln Av,39.913111,-75.273933
20353,MacDade Blvd & Wolfingden Av,39.914206,-75.271464
20358,MacDade Blvd & Chester Pike,39.917259,-75.264718
19781,Main & 13th Sts,39.923007,-75.265731
19783,Main St & Concord Rd,39.925205,-75.267509
19788,Lansdowne Av & Linden Av - FS,39.934349,-75.271136
19791,Lansdowne Av & Stewart Av,39.941392,-75.272655
19846,Chester Pk & Cherry St,39.914056,-75.265433
19726,South & Harrison Avs,39.895378,-75.296769
18284,McCallum St & Mt Pleasant Av,40.050288,-75.198273
18285,Mt Pleasant Av & Cherokee St,40.051481,-75.196933
18286,Mt Pleasant Av & Emlen St,40.052719,-75.195592
18287,Torresdale Av & Church St ,40.008478,-75.08377
18288,Mt Pleasant Av & Lincoln Dr,40.054251,-75.193943
18289,Mt Pleasant Av & Cresheim Rd,40.055195,-75.192971
22772,Roosevelt Blvd & Murray St,40.082391,-75.027597
22774,Cottman Av & Cottage St,40.033352,-75.037945
22776,Ashburner St & State Rd - FS,40.039155,-75.013852
22778,Torresdale Av & Strahle St,40.042572,-75.011311
21997,Montgomery Av & Cherry La,40.01208,-75.274238
21999,Montgomery Av & Owen Rd - FS,40.00938,-75.27786
22001,Montgomery Av & Llanfair Rd ,40.009066,-75.2839
21901,Old Lancaster Rd & Gramercy Rd,40.003645,-75.241415
21903,Old Lancaster Rd & Latch La,39.999919,-75.238471
21904,Old Lancaster Rd & Edgehill Rd,39.998203,-75.236608
21906,Frankford Av & Morrell Av ,40.063372,-74.985432
21908,Frankford Av & Stevenson St - FS,40.061517,-74.988531
13435,State Rd & Turner Av,39.954615,-75.300792
21911,Frankford Av & Fitler St - FS,40.059097,-74.994546
21913,Frankford Av & Barry St ,40.058537,-74.996638
21915,Frankford Av & Aubrey Av ,40.057735,-74.999564
21917,Frankford Av & Arendell Av ,40.056122,-75.002779
21919,Frankford Av & Academy Rd ,40.052524,-75.007755
21921,Frankford Av & Placid St - FS,40.050533,-75.01031
21923,Frankford Av & Megargee St - FS,40.048846,-75.012351
21924,Frankford Av & Pennypack Av - FS,40.047478,-75.014109
21926,Frankford Av & Strahle St - MBNS,40.04656,-75.015287
21764,54th St & Lebanon Av,39.987281,-75.232302
21766,54th St & Woodcrest Av,39.990567,-75.233392
21768,54th St & Overbrook Av,39.994637,-75.233983
21769,Bala Av & Union Av,40.003076,-75.231065
21771,Conshohocken State Rd & Lodges La,40.010559,-75.23381
21773,Conshohocken State Rd & Levering Mi,40.013294,-75.235977
21776,Conshohocken State Rd & Dartmouth,40.016663,-75.238722
9933,MacDade Blvd & Dalmas Av,39.901984,-75.298845
10185,Malvern Av & 65th St,39.980662,-75.252498
10188,Malvern Av & 64th St - MBFS,39.982124,-75.249737
10201,Manayunk Av & Kingsley St,40.023986,-75.214079
10207,Manayunk Av & Rector St,40.026792,-75.216187
10211,Manayunk Av & Seville Pl,40.022556,-75.212984
10272,Market St & 18th St,39.952985,-75.170115
20665,36th St & Lancaster Av,39.958279,-75.193692
20666,Lancaster Av & Powelton Av,39.959729,-75.195931
20667,Lancaster Av & Hamilton St,39.961189,-75.198667
20668,Lancaster Av & Spring Garden St,39.96187,-75.200058
20669,Lancaster Av & Haverford Av,39.962837,-75.201897
20670,Lancaster Av & Wallace St,39.96375,-75.203406
20671,Lancaster Av & 41st St,39.965017,-75.205351
20672,Lancaster Av & 42nd St,39.96638,-75.207482
20674,Lancaster Av & Ogden St,39.968577,-75.210912
20676,Lancaster Av & Wyalusing Av,39.97064,-75.214381
20678,Lancaster Av & 49th St,39.973712,-75.219534
20680,Lancaster Av & 51st St,39.975637,-75.22338
20683,Lansdowne Av & 54th St,39.977093,-75.229625
20685,Lansdowne Av & 56th St,39.976707,-75.233534
20687,Lansdowne Av & 58th St,39.976327,-75.236608
20689,Lansdowne Av & 60th St,39.975967,-75.240059
20691,Lansdowne Av & 62nd St,39.975606,-75.243426
20693,63rd St & Jefferson St,39.978109,-75.246031
20695,63rd St & Columbia Av ,39.980528,-75.246461
20697,Main St & Summit St ,39.918115,-75.257563
23946,Frankford Av & Orleans St ,39.990285,-75.116303
23990,Spring Garden St & Columbus Bld,39.959982,-75.137363
21075,College Av & 24th St - FS,39.972237,-75.175327
21077,College Av & 21st St,39.972686,-75.171898
18857,Earlington Rd & Brookline Blvd,39.983168,-75.293829
18859,Brookline Blvd & Pembroke Rd,39.981583,-75.297601
18860,Brookline Blvd & Alliston Rd,39.980577,-75.299942
18861,Brookline Blvd & Darby Rd - MBNS,39.979206,-75.303087
18864,Darby Rd & Marthart Av,39.98437,-75.307078
18865,Darby Rd & Benedict Av,39.985852,-75.30807
18867,Hathaway Ln & Merwood La -SEPTA Pvt,39.99324,-75.307859
18872,County Line Rd & Ardmore Av,40.005299,-75.299661
18873,Ardmore Av & Spring Av,40.006029,-75.29843
18874,Ardmore Av & Athens Av,40.008265,-75.293959
18877,Woodside Av & Montgomery Av,40.011559,-75.294804
18880,Coulter Av & St James Pl - FS,40.007793,-75.287058
18881,Coulter Av & Llanfair Rd ,40.007736,-75.284293
19881,Oak La & Glen Avs,39.901786,-75.281239
19883,Chester Pk & Lamont Av,39.901685,-75.286384
19886,Chester Pike & Knowles Av,39.898745,-75.290662
19888,Chester Pike & South Av,39.89442,-75.294528
19745,Taylor Dr & Carter Rd,39.885489,-75.280989
19748,Taylor Dr & Heather Rd - MBFS2,39.883468,-75.284556
19751,Taylor Dr & Heather Rd,39.885459,-75.285508
19755,Delmar Dr & Bennington Rd,39.889849,-75.285157
19759,Delmar Dr & Henderson Blvd,39.892951,-75.281481
19762,Hook Rd & Tribbett Av,39.896815,-75.273827
19766,Sharon & Laurel Avs,39.900118,-75.267377
19770,Elmwood Av & Calcon Hook Rd - MBFS,39.905418,-75.266751
19774,Calcon Hook Rd & Chester Pk,39.911908,-75.26833
19777,Chester Pk & Pine St,39.915394,-75.264899
19799,Lansdowne Av & School La,39.955223,-75.284801
19801,Lansdowne Av & Cedar La,39.960903,-75.288403
19803,Lansdowne Av & Bond Av,39.963199,-75.29056
18290,Mt Pleasant Av & Mower St,40.056487,-75.191701
18292,Mt Pleasant Av & Chew Av,40.05963,-75.187823
18294,Mt Pleasant Av & Sprague St - FS,40.062578,-75.184537
18296,Mt Pleasant Av & Anderson St,40.064983,-75.181915
18298,Mt Pleasant Av & Stenton Av,40.067377,-75.179351
18300,Mt Airy Av & Mansfield Av,40.070175,-75.180489
18302,Easton Rd & Lowber Av,40.072064,-75.179052
18304,Main St & Barbadoes St,40.115638,-75.347194
18306,Easton Rd & Thouron St,40.075889,-75.176873
18307,Main St & Markley St,40.11646,-75.348827
18309,Wadsworth Av & Williams Av,40.077279,-75.175591
18310,Wadsworth Av & Michner Av,40.078846,-75.174071
18312,Wadsworth Av & Cheltenham Av,40.081563,-75.171329
18313,Cheltenham Av & Mt Airy Av ,40.080748,-75.17003
18314,Cheltenham Av & Mt Pleasant Av ,40.079378,-75.16774
18316,Cheltenham Av & Vernon Rd ,40.076834,-75.163455
18318,Jefferson Av & Monroe Blvd,40.120109,-75.416919
18319,Cheltenham Av & Greenwood Av ,40.076118,-75.162294
18322,Cheltenham Av & Limekiln Pk ,40.07515,-75.160445
18324,Trooper Rd & Van Buren Av,40.120555,-75.411853
18325,Trooper Rd & Norris Hall La,40.124107,-75.408064
18327,Blvd of Generals & Gen Washington,40.124685,-75.400511
18329,Gen Arnold & Gen Armistead Dr,40.121248,-75.397838
18332,Egypt Rd & Quest Diagnostic ,40.131093,-75.395702
18333,Egypt Rd & Port Indian Rd,40.131404,-75.390623
18335,Egypt Rd & Varnum Rd,40.132142,-75.382336
19093,Swedesford Rd & Residence Inn,40.067573,-75.451372
19095,Swedesford Rd & Swedesford Plaza SC,40.070947,-75.442749
21780,Hagys Ford Rd & Conshohocken St -FS,40.025578,-75.257331
21782,Delaware Av & Lewis St,39.986384,-75.075985
21784,11th St & Porter St ,39.918579,-75.165482
21786,11th St & Wolf St ,39.921095,-75.165025
21669,Conshohocken & Hagys Ford Rd - FS,40.025241,-75.257683
21672,Sherwood Rd & 77th St,39.975763,-75.271409
21673,Conshohocken St & Centennial Rd,40.023498,-75.256269
13795,Township Line Rd & Cedar Rd ,40.07809,-75.112299
21679,Conshohocken State Rd & Lodges Ln,40.010703,-75.234069
13799,Township Line Rd & Lansdowne Av -FS,39.967446,-75.296981
21682,Bala Av & Union Av,40.00321,-75.231336
18233,Greene St & School House Ln ,40.032685,-75.174307
21684,54th St & Woodbine Av,39.992361,-75.2338
21686,54th St & Gainor Rd,39.988977,-75.232982
21688,54th St & Berks St,39.98587,-75.231963
21689,54th St & Upland Wy,39.982503,-75.230803
14977,South Gulph Rd & Universal Corp,40.080074,-75.370422
23928,Frankford Av & Girard Av - FS,39.968926,-75.134291
23929,Frankford Av & Thompson St ,39.969997,-75.134287
23932,Frankford Av & Oxford St,39.973939,-75.133266
23934,Frankford Av & Montgomery Av ,39.976613,-75.131696
23941,Frankford Av & Cumberland Av ,39.983115,-75.125927
23944,Frankford Av & Somerset St ,39.988679,-75.120386
23197,Bristol Rd & Lonsdale Av,40.153462,-74.966778
23199,Bristol Rd & Hilton Av,40.154845,-74.969161
23201,Brownsville Rd & Sycamore Av - FS,40.153521,-74.973184
23203,Brownsville Rd & Clearview Av,40.151751,-74.974842
23205,Elmwood Av & Forrest Av,40.15341,-74.979509
30187,City Line Av & Bala Av,39.999877,-75.228899
21079,Girard Av & 20th St,39.972591,-75.169087
21081,Girard Av & Ridge Av,39.972282,-75.166655
21083,Girard Av & 16th St,39.971783,-75.162818
21085,Girard Av & 13th St,39.971102,-75.157398
21087,Girard Av & 11th St,39.970703,-75.154258
21089,Girard Av & 9th St,39.97041,-75.150916
21090,Girard Av & 8th St,39.970399,-75.150054
21092,Girard Av & 6th St,39.970293,-75.146629
21719,Greenway Av & 51st St,39.940069,-75.216481
21721,52nd St & Columbia Av,39.980298,-75.224607
21623,Washington Ln & Stenton Av ,40.059425,-75.165578
21625,Stenton Av & Washington Ln ,40.05903,-75.16455
21626,Ridge Av & Midvale Av,40.008768,-75.193892
21628,Aspen St & Preston St,39.966243,-75.203669
21630,Aspen St & Lancaster St,39.966032,-75.2068
21632,Aspen St & 43rd St,39.965778,-75.2094
21634,Aspen St & 46th St,39.965526,-75.213251
21635,46th St & Fairmount Av,39.964444,-75.213359
21637,46th St & Chestnut St ,39.957299,-75.214315
21639,Front St & York St ,39.986181,-75.13194
21641,Frankford Av & Arrott St - MB ,40.016645,-75.084026
13810,Township Line Rd & Harding Av,39.965219,-75.301871
21644,60th St & Race St,39.9649,-75.240029
21645,60th St & Vine St,39.966434,-75.239694
14975,South Gulph Rd & Crooked Ln,40.074143,-75.347171
14990,Ridge Pk & Barren Hill Rd - MBFS,40.077527,-75.249117
15002,Church Ln & Baltimore Av ,39.940933,-75.256162
15032,Allegheny Av & E St,39.997156,-75.119475
15037,Allegheny Av & Frankford Av,39.992974,-75.110442
15041,Allegheny Av & Gaul St,39.987097,-75.105246
19809,Darby Rd & Mercer Av,39.97351,-75.301112
19813,Darby Rd & Skatium Dr,39.97768,-75.304046
19815,Darby Rd & Fulmer Av - FS,39.973537,-75.30149
19821,Lansdowne Av & Bond Av,39.963181,-75.29082
19823,Lansdowne Av & Cedar La,39.961028,-75.288781
19825,Lansdowne Av & School La,39.955446,-75.285143
19831,Lansdowne Av & Greenwood Av,39.943625,-75.27415
19833,Lansdowne Av & LaCrosse Av,39.939768,-75.272635
19835,Lansdowne Av & Linden Av,39.934036,-75.271137
19839,Lansdowne Av & Baily Rd,39.928732,-75.268976
19842,Main St & 12th St,39.922328,-75.265225
19844,Chester Pk & MacDade Blvd,39.917178,-75.264659
19854,Sharon Av & Jackson St,39.90319,-75.269739
19857,Sharon Av & Laurel Av,39.900145,-75.2674
19861,Hook Rd & Tribbett Av,39.896592,-75.274004
19867,Taylor Dr & Heather Rd,39.885655,-75.285649
19914,Baltimore Pk & Homestead Av,39.923108,-75.316525
19926,Baltimore Pike & Sproul Rd,39.913682,-75.348973
19929,Chester Rd & Elm Av,39.908158,-75.3499
19978,Chester Rd & Fairview Rd,39.89231,-75.353021
19935,Chester Rd & Mt Holyoke Pl - FS,39.889892,-75.354144
19938,Chester Rd & Medbury Rd,39.882239,-75.360818
19941,Providence Rd & Bullens Ln,39.876072,-75.360954
19944,Providence Av & Chestnut St,39.868826,-75.362435
19947,Providence Av & 21st St,39.86614,-75.361801
19948,Providence Av & 20th St,39.865202,-75.361259
19953,Providence Av & 15th St,39.86065,-75.359824
19954,Avenue of the States & 12th St,39.856545,-75.361185
19955,Avenue of the States & 11th St,39.855242,-75.36095
19958,Avenue of the States & 7th St,39.850789,-75.360907
19097,Henderson Rd & South Gulph Rd,40.076798,-75.353544
19098,Morris Dr & Vanguard,40.068052,-75.466311
19099,Duportail Rd & Morris Dr,40.067472,-75.464986
19101,Mall Blvd & Court Blvd,40.087525,-75.38808
19103,Long Ln & Walnut St,39.957106,-75.263575
19104,Long Ln & Pine St,39.953688,-75.263689
19105,Marshall Rd & Sherbrook Blvd,39.951193,-75.266576
19106,Marshall Rd & Wycombe Av,39.951133,-75.268454
19107,Marshall Rd & Braddock Av,39.951092,-75.271241
19108,Marshall Rd & Clearbrook Av,39.94941,-75.275082
19109,Marshall Rd & Wayne Av,39.948689,-75.276678
19110,Marshall Rd & Lincoln Av - FS,39.948413,-75.277387
19111,Marshall Rd & Owen Av,39.947372,-75.279715
19113,Marshall Rd & Lakeview Av,39.945779,-75.283474
19114,Marshall Rd & Mansfield Av,39.945102,-75.285022
19115,Marshall Rd & Shadeland Av,39.943072,-75.289596
19118,Burmont Rd & Berkley Av,39.938291,-75.291683
19119,Burmont Rd & Mary St,39.937201,-75.290717
19127,Garrett Rd & Burmont Rd - FS,39.944089,-75.297269
19129,Garrett Rd & Childs Av,39.941948,-75.301964
19130,Westpark La & Bishop Av - FS,39.934891,-75.30882
19134,Bishop Av & Brittany Dr,39.929493,-75.310706
19135,Bishop Av & Delmar Dr,39.927074,-75.310864
19137,Baltimore Pk & Upper DarbyPlaza -FS,39.925705,-75.307423
19140,Oak La & Providence Rd,39.919368,-75.297975
19142,Oak La & Magnolia Av,39.916089,-75.294322
19144,Rively Av & Madison St,39.913814,-75.294822
19147,Beech Av & Ashland Av,39.912062,-75.300597
19150,Ashland Av & Stratford Rd,39.909578,-75.297828
19152,Ashland & Academy Avs,39.906969,-75.294646
23209,Elmwood Av & Anna Av,40.158357,-74.987567
23210,Elmwood Av & Prospect Av,40.159343,-74.988792
23212,Bridgetown Rd & Henry Av,40.158674,-74.991508
23097,Maple Av & S Flowers Mill - FS,40.177705,-74.903125
23099,Bustleton Av & Shelmire Av,40.050904,-75.057136
23101,Bustleton Av & Oakmont St,40.051598,-75.056565
23103,Bustleton Av & Napfle St,40.053477,-75.054982
23105,Bustleton Av & Borbeck Av,40.056453,-75.053334
23107,Bustleton Av & Rhawn St,40.059474,-75.051958
23109,Bustleton Av & Solly Av,40.063017,-75.05162
23111,Bustleton Av & Strahle St,40.066463,-75.051081
23113,Bustleton Av & Tustin St,40.070775,-75.04945
23115,Bustleton Av & Tolbut St - MBFS,40.073891,-75.046666
23117,Old Bustleton Av & Winchester - FS,40.077208,-75.042898
23119,Old Bustleton Av & Ambassador ,40.079833,-75.040257
23121,Bustleton Av & Grant Av - FS,40.085782,-75.036877
23123,Bustleton Av & Fulmer St,40.088081,-75.034652
23124,Bustleton Av & Bowler St,40.090842,-75.032826
23936,Frankford Av & Norris St ,39.978377,-75.130413
23937,Frankford Av & Susquehanna Av ,39.979402,-75.129499
23940,Frankford Av & Hagert St ,39.98218,-75.126829
23942,Frankford Av & Sergeant St ,39.984041,-75.125025
23943,Frankford Av & Huntingdon St - FS,39.985172,-75.124052
23960,Frankford Av & Womrath St ,40.008611,-75.09001
23968,Frankford Av & Wakeling St ,40.020259,-75.080522
23970,Tabor Rd & Mascher St ,40.032475,-75.124027
23978,Columbus Blvd & Reed St ,39.929626,-75.144145
23980,Columbus Blvd & Christian St ,39.934602,-75.14259
23982,Columbus Blvd & I95 Ramp,39.941563,-75.142055
23380,Knights Rd & Street Rd  FS,40.10442,-74.951332
23382,Knights Rd & Dunks Ferry Rd,40.101264,-74.954619
23384,Knights Rd & McCarthy Cir,40.095144,-74.960174
23385,Knights Rd & Mechanicsville Rd,40.093553,-74.961994
23657,2nd St Pk & Hampton  Av - FS,40.173493,-75.043988
23659,Rockhill Rd & US1,40.139605,-74.960794
23661,Horizon Corp Center - 2,40.137565,-74.964241
23663,Horizon Corp Ctr & Old Linc Hwy -NW,40.137149,-74.970151
23664,Old Lincoln Hwy & Trailwood Dr,40.135834,-74.971888
23666,Old Lincoln Hwy & Carter Rd,40.131921,-74.975856
23670,Old Lincoln Hwy & Northgate Dr - FS,40.123571,-74.976855
23672,Red Lion Rd & Marmax,40.092311,-75.012431
23674,Huntingdon Pk & Sorrel Rd  FS,40.147886,-75.059378
23676,Huntingdon Pk & Warfield La,40.15057,-75.056047
138,Olney Transportation Center     ,40.038985,-75.144596
146,Broad & Locusts Sts.,39.948172,-75.164712
175,Packer Av & Galloway St ,39.907982,-75.155301
554,Haverford Av & 52nd St,39.965,-75.22472
187,Drexel Rd & City Line Av ,39.990296,-75.249249
207,Lindley Av & 5th St ,40.028826,-75.131975
1415,76TH CITY AVE                   ,39.979107,-75.271191
1418,67TH ELMWD                      ,39.920408,-75.232852
30190,Island Av & Executive Av - MBNS,39.885008,-75.23143
30188,Packer Av & Broad St - FS,39.911533,-75.171791
1442,CITY LINE CARDINAL              ,39.993899,-75.241642
1462,COUNTLINE BUSTL                 ,40.134349,-75.009191
1467,HAWTHORNE N OF RED              ,40.10793,-74.913508
1469,RYAN HS   SB                    ,40.084157,-74.989894
1501,BALDILOT                        ,40.09067,-75.055509
19961,Avenue of the States & 10th St,39.853903,-75.360668
19964,Providence Av & 14th St,39.858383,-75.360346
19968,Providence Av & 18th St,39.86356,-75.360459
19971,Providence Av & 21st St,39.865952,-75.361624
19974,Providence Av & 24th St,39.870129,-75.361938
19977,Providence Rd & Chester Rd,39.878812,-75.361706
19984,Chester Rd & Fairview Rd,39.892051,-75.352915
19986,Chester Rd & Westdale Av,39.894835,-75.351732
19996,Baltimore Pk & Andrews Rd - FS,39.921461,-75.321036
20000,Baltimore Pk & Church St,39.928001,-75.30045
20004,Baltimore Pk & Edgemont Av - MBNS,39.931962,-75.290762
20009,Baltimore Pk & Gladstone Rd,39.936359,-75.280364
20012,Baltimore Pk & Runnemede Av - FS,39.937495,-75.275214
20014,Baltimore Av & Rigby Av,39.938843,-75.268127
20019,Union Av & Powelton Av,39.94608,-75.267178
20068,Township Line Rd & Pontiac Rd - FS,39.954814,-75.322793
20069,Township Line Rd & Pilgrim La,39.94905,-75.324242
20074,Baltimore Pike & Jackson St,39.916897,-75.389514
18136,Oregon Av & 3rd St - FS,39.914304,-75.152999
18137,Oregon Av & 2nd St ,39.914158,-75.151666
18138,Oregon Av & Front St ,39.913932,-75.150073
18139,Oregon Av & Swanson St - FS,39.913612,-75.147392
18140,Oregon Av & Vandalia St - MBFS,39.913353,-75.145136
18141,Oregon Av & Weccacoe Av - MBNS,39.913053,-75.143255
18142,Oregon Av & Columbus Blvd ,39.912415,-75.138348
18143,Erie Av & G St ,40.00602,-75.113421
18146,Erie Av & A St ,40.007496,-75.125328
18148,Erie Av & 3rd St - FS,40.006918,-75.133295
18150,Erie Av & 6th St ,40.007609,-75.138741
18152,Erie Av & 8th St ,40.00799,-75.141717
20056,Township Line Rd & Drexel Av,39.959537,-75.314199
20057,Township Line Rd & Lindale Av - FS,39.960436,-75.312084
20059,Township Line Rd & Edmonds Av,39.961772,-75.309153
20060,Township Line Rd & Foss Av - FS,39.962565,-75.307285
20062,Township Line Rd & Cobbs St,39.964079,-75.303964
20064,Township Line Rd & Wilson Dr - FS,39.965815,-75.299983
20065,Township Line Rd & Hollywood Av -FS,39.966634,-75.29829
20066,Township Line Rd & Greenview La,39.964391,-75.30381
20067,Township Line Rd & Belfield Av,39.958424,-75.317248
20070,Township Line & Bella Vista Rd,39.947881,-75.324562
20071,Baltimore Pike & Chesley Dr ,39.914148,-75.372522
20073,Baltimore Pk & Monroe St,39.916664,-75.387696
20075,Baltimore Pike & State St - FS,39.918033,-75.397332
20076,Baltimore Pk & Ridley Creek Rd - FS,39.916927,-75.401883
20077,Baltimore Pike & Elwyn Rd,39.917061,-75.404763
20079,Elwyn Rd & Crozer Dr,39.909699,-75.410207
20080,Old Baltimore Pike & Middletown Rd,39.914877,-75.424203
20081,Elwyn Rd & Baltimore Pike,39.916767,-75.404527
20083,Pembroke Av & Wildwood Av,39.943364,-75.258364
20084,Pembroke Av & Penn Blvd,39.943028,-75.260514
20086,Pembroke Av & Hirst Av,39.942496,-75.263585
20089,Stewart Av & Highland Av  - FS,39.941711,-75.270978
20094,60TH AND LANSDOWNE,39.97594,-75.240059
20098,?,40.240001,-75.294893
20102,Clareton & Bativa EB,40.2468,-75.292533
20104,?,40.246948,-75.305659
20106,?,40.24296,-75.307539
20109,?,40.251022,-75.292643
20112,?,40.245938,-75.295641
20116,PHILADELPHIA ZOO,39.974928,-75.195539
27422,DeKalb Pk & Jefferson Av,40.146534,-75.308888
23989,Fairmount Av & 2nd St ,39.961837,-75.140958
23992,Frankford Av & Richmond St ,39.965901,-75.13428
23997,Cedar St & Huntingdon St ,39.980513,-75.120315
24001,Lefevre St & Thompson St ,40.000485,-75.072488
24003,Lefevre St & Miller St ,40.002462,-75.073944
24008,Margaret St & Torresdale Av ,40.011163,-75.077044
24010,Orthodox St & Worth St ,40.009392,-75.078625
24012,Orthodox St & Stiles St ,40.006114,-75.077979
24014,Orthodox St & Aramingo Av ,40.004284,-75.077563
24016,Orthodox St & Almond St ,40.000058,-75.076071
24023,Memphis St & Sergeant St ,39.981061,-75.122119
24025,Memphis St & Hagert St,39.979836,-75.124429
24028,Memphis St & Susquehanna Av ,39.977916,-75.127958
24030,Memphis St & Berks St ,39.976812,-75.129037
24032,Memphis St & Palmer St ,39.974617,-75.130341
24034,Palmer St & Frankford Av ,39.975276,-75.132339
24036,Frankford Av & Master St - FS,39.971521,-75.134421
24038,Frankford Av & Richmond St ,39.966124,-75.134421
24042,Columbus Blvd & Vine St ,39.955408,-75.139295
8356,South Gulph Rd & Orchard Rd,40.079421,-75.368187
23962,Frankford Av & Church St ,40.010803,-75.088616
23963,Frankford Av & Unity St ,40.012264,-75.087711
23964,Frankford Av & Sellers St ,40.013787,-75.086428
23965,Frankford Av & Margaret St ,40.016662,-75.083849
23966,Frankford Av & Foulkrod St ,40.017793,-75.082803
23971,Tabor Rd & 7th St ,40.035863,-75.134227
23972,Tabor Rd & 10th St ,40.036818,-75.138006
23973,Tabor Rd & 12th St ,40.037467,-75.141372
23994,Cedar St & Hagert St ,39.978709,-75.123772
27425,DeKalb Pk & Yost Rd,40.155248,-75.302123
1504,CENT COTTM                      ,40.065278,-75.090226
10264,Market St & 13th St,39.952056,-75.161309
